Distance_km,Coal_Weight_Ton,Fuel_Used_Liters,Average_Speed_kmh,Loading_Time_Min,Unloading_Time_Min,Weather,Traffic_Level,Driver_Experience_Years,Previous_Delays,Safety_Score,Fuel_Efficiency_km_per_liter,Delay_Probability,Actual_Delay,Risk_Level,Recommended_Action
148.44,25.48,29.92,37.97,23.96,23.7,Rain,Medium,1,6,83.11,4.961229946524064,0.6054494470958014,0,HIGH,Increase trip monitoring
52.91,20.48,8.69,49.79,26.44,29.47,Clear,Low,13,5,91.27,6.0886075949367084,0.15761403509962013,0,LOW,Normal operation
41.64,26.23,11.46,42.31,21.02,23.77,Clear,High,13,5,71.55,3.6335078534031413,0.35207958088703306,0,MEDIUM,Monitor trip
40.14,20.28,8.12,50.67,39.85,34.92,Cloudy,Low,4,2,61.68,4.943349753694582,0.4361622597240893,0,MEDIUM,Monitor trip
39.45,35.53,10.5,37.85,31.32,23.14,Rain,Medium,9,3,87.14,3.7571428571428576,0.31894735687528797,0,MEDIUM,Monitor trip
100.02,17.01,15.26,43.19,45.85,16.52,Clear,High,19,4,81.01,6.554390563564875,0.3282779268925234,1,MEDIUM,Monitor trip
139.81,25.64,26.85,55.55,35.95,23.09,Cloudy,Low,1,2,83.75,5.20707635009311,0.2646459964491672,0,LOW,Normal operation
31.95,32.32,13.24,56.98,38.24,24.22,Clear,Low,1,4,84.05,2.4131419939577037,0.1291325294234386,0,LOW,Normal operation
138.65,39.79,31.41,54.82,45.92,22.24,Cloudy,Low,14,5,87.8,4.4141992995861195,0.7101939157788913,1,CRITICAL,Immediate operational intervention
132.54,35.54,27.34,51.24,33.13,32.64,Cloudy,Medium,10,5,75.5,4.847841989758595,0.4530460740647315,0,MEDIUM,Monitor trip
97.82,34.72,24.23,38.15,34.47,30.12,Cloudy,Medium,19,3,77.48,4.037144036318613,0.22395996016259928,0,LOW,Normal operation
131.96,38.54,31.63,39.81,31.78,26.26,Rain,Low,10,3,67.18,4.1719886184002535,0.4058746987773035,0,MEDIUM,Monitor trip
27.5,24.1,8.75,46.94,45.81,22.37,Clear,Medium,7,3,65.23,3.142857142857143,0.2850619055002314,0,LOW,Normal operation
23.49,20.9,7.82,61.59,35.95,24.76,Clear,Medium,14,1,100.0,3.0038363171355495,0.1724347971990048,0,LOW,Normal operation
37.83,38.48,18.11,41.64,45.05,21.58,Clear,High,9,7,78.41,2.088901159580342,0.4697462399879928,1,MEDIUM,Monitor trip
41.71,22.27,10.59,55.69,44.74,21.34,Clear,Low,11,4,87.69,3.93862134088763,0.1678597088711834,0,LOW,Normal operation
103.24,18.15,19.99,56.73,25.66,21.52,Clear,Low,12,1,87.08,5.164582291145573,0.2175598809203392,0,LOW,Normal operation
53.99,38.19,15.32,50.6,28.6,21.59,Cloudy,Low,18,2,86.59,3.5241514360313317,0.15022114313464915,0,LOW,Normal operation
97.73,37.73,21.05,50.64,37.92,25.97,Clear,Low,1,5,91.9,4.6427553444180525,0.23317820692391517,0,LOW,Normal operation
117.55,25.63,21.01,48.38,28.93,33.95,Clear,High,19,3,66.22,5.594954783436458,0.45120906321415205,0,MEDIUM,Monitor trip
69.55,25.9,17.08,50.54,47.29,24.84,Clear,Medium,10,1,86.95,4.072014051522248,0.29559972635712156,0,LOW,Normal operation
60.15,35.87,16.15,64.43,38.81,22.27,Clear,Low,15,7,80.73,3.7244582043343657,0.24344264289529574,0,LOW,Normal operation
42.32,24.79,10.38,38.04,23.26,20.66,Cloudy,High,8,1,81.27,4.077071290944123,0.3833436787996457,1,MEDIUM,Monitor trip
72.71,34.04,17.08,44.76,40.69,21.42,Clear,High,18,3,95.4,4.257025761124122,0.2624481156219735,0,LOW,Normal operation
67.26,17.06,15.2,57.32,28.22,32.53,Clear,Low,17,5,83.14,4.425000000000001,0.20295316335409594,0,LOW,Normal operation
46.37,34.17,13.94,67.72,36.08,25.25,Clear,Low,3,5,91.68,3.326398852223816,0.2252287287966253,0,LOW,Normal operation
130.51,27.37,30.0,37.25,41.38,21.3,Heavy_Rain,Medium,8,5,63.49,4.350333333333333,0.746645047351577,1,CRITICAL,Critical monitoring - Heavy rain risk
92.24,24.97,18.09,53.31,33.78,24.71,Clear,Low,7,2,75.5,5.098949695964621,0.14090860445590742,0,LOW,Normal operation
58.15,35.51,14.72,46.38,47.34,14.34,Clear,High,18,1,79.28,3.950407608695652,0.2855585589132897,1,LOW,Normal operation
32.14,28.54,13.55,20.0,32.74,25.58,Rain,High,19,2,78.2,2.3719557195571954,0.5162550033252575,1,HIGH,Increase trip monitoring
121.0,26.32,24.82,46.76,45.7,23.42,Heavy_Rain,Low,7,4,89.51,4.875100725221595,0.629664641682753,1,HIGH,Increase trip monitoring
141.98,20.81,27.37,50.63,24.95,30.93,Clear,Medium,3,5,90.33,5.187431494336865,0.42370907029624627,1,MEDIUM,Monitor trip
69.76,36.87,20.43,59.36,25.72,29.55,Clear,Low,20,3,68.75,3.4145863925599613,0.1121410124942477,0,LOW,Normal operation
141.66,25.92,27.66,50.07,39.05,28.71,Cloudy,Low,5,2,74.58,5.1214750542299345,0.2610593361759765,0,LOW,Normal operation
82.67,35.76,20.22,46.64,52.51,25.71,Clear,Medium,1,2,77.02,4.088526211671613,0.30512120013695593,0,MEDIUM,Monitor trip
47.74,21.81,11.47,39.49,33.5,20.61,Cloudy,High,11,4,93.1,4.162162162162162,0.40096764989087946,0,MEDIUM,Monitor trip
111.62,35.55,28.52,50.27,35.32,23.0,Clear,Medium,3,2,77.46,3.9137447405329597,0.36237877368895943,0,MEDIUM,Monitor trip
110.59,32.22,28.18,32.57,46.09,21.75,Cloudy,High,11,2,82.81,3.9244144783534423,0.685115605170754,1,HIGH,Increase trip monitoring
145.8,21.67,27.51,35.09,23.04,29.41,Rain,Low,3,6,86.27,5.299890948745911,0.6076312923539209,1,HIGH,Increase trip monitoring
72.37,24.52,23.66,33.94,37.79,24.86,Rain,Medium,12,2,73.57,3.058748943364328,0.40690480206803137,0,MEDIUM,Monitor trip
80.66,28.33,18.83,63.79,30.2,27.33,Cloudy,Low,20,5,83.89,4.283590015932024,0.25698084066131405,1,LOW,Normal operation
147.54,25.87,27.96,43.89,41.31,28.66,Cloudy,Low,9,4,75.01,5.276824034334764,0.30259751137109825,0,MEDIUM,Monitor trip
35.0,22.93,12.7,33.29,48.09,24.05,Cloudy,Low,7,1,80.02,2.7559055118110236,0.3654637861138928,1,MEDIUM,Monitor trip
35.6,38.97,16.61,38.1,39.26,24.36,Cloudy,High,5,2,90.54,2.143287176399759,0.3547498799601892,1,MEDIUM,Monitor trip
35.94,21.34,16.02,64.89,40.43,27.8,Clear,Low,13,1,91.36,2.243445692883895,0.1278702729154639,0,LOW,Normal operation
68.66,21.29,14.53,58.43,36.38,23.76,Cloudy,Medium,5,4,92.51,4.725395732966277,0.24088609133947572,0,LOW,Normal operation
85.99,38.99,26.67,28.47,30.14,31.25,Rain,High,6,2,94.04,3.224221972253468,0.47124088023458405,1,MEDIUM,Monitor trip
35.28,39.13,15.11,43.3,29.23,19.1,Clear,Medium,3,2,95.86,2.3348775645268036,0.235031584008645,0,LOW,Normal operation
109.19,30.63,22.47,43.39,52.34,19.45,Clear,High,13,3,86.84,4.859368046283934,0.5466102057406541,1,HIGH,Increase trip monitoring
106.48,26.6,21.49,41.15,50.08,19.2,Clear,Medium,3,5,64.34,4.954862726849698,0.7404349133587168,1,CRITICAL,Critical monitoring - Excessive loading time
51.54,20.39,9.85,44.23,48.36,27.37,Clear,High,14,3,71.15,5.23248730964467,0.3688214674342788,1,MEDIUM,Monitor trip
58.5,23.11,18.15,29.42,42.66,22.6,Cloudy,High,12,5,81.95,3.223140495867769,0.5183623289093495,1,HIGH,Increase trip monitoring
111.6,26.96,24.69,20.0,40.02,20.73,Rain,High,13,6,85.73,4.520048602673146,0.7243362243815729,1,CRITICAL,Critical monitoring - High traffic
57.46,32.31,14.75,40.54,32.15,19.18,Clear,Medium,5,3,95.0,3.895593220338983,0.2161245801192694,0,LOW,Normal operation
91.36,16.1,17.08,48.05,27.46,24.13,Cloudy,Low,9,3,83.78,5.348946135831382,0.19206857024233978,1,LOW,Normal operation
116.74,29.16,27.82,45.6,40.47,20.38,Rain,Medium,9,4,84.36,4.196261682242991,0.39915752453404324,0,MEDIUM,Monitor trip
91.9,30.77,24.55,39.2,34.69,27.47,Rain,Medium,13,2,88.58,3.743380855397149,0.31397902079626194,0,MEDIUM,Monitor trip
33.59,34.1,12.67,45.38,27.48,30.04,Clear,Low,7,4,75.31,2.651144435674823,0.1357091972631759,0,LOW,Normal operation
93.66,18.96,19.84,48.58,33.29,20.51,Cloudy,Medium,3,0,92.4,4.720766129032258,0.26552367040189495,0,LOW,Normal operation
49.1,27.76,15.29,47.17,42.08,21.02,Cloudy,Low,5,2,81.12,3.2112491824722045,0.16020360030269765,1,LOW,Normal operation
23.36,22.46,8.66,66.35,29.72,21.05,Clear,Low,10,4,82.1,2.6974595842956117,0.12958832161600492,0,LOW,Normal operation
110.35,25.18,27.96,54.39,43.79,19.1,Clear,Medium,7,3,78.2,3.946709585121602,0.3078616249945113,0,MEDIUM,Monitor trip
128.35,31.27,25.17,46.24,45.69,21.99,Cloudy,Medium,18,4,81.12,5.099324592769169,0.4694973881333363,0,MEDIUM,Monitor trip
133.85,25.02,26.54,41.12,31.74,30.89,Rain,Medium,6,4,80.4,5.043330821401658,0.3743843780126807,1,MEDIUM,Monitor trip
22.92,35.94,11.67,20.0,29.28,30.55,Rain,High,14,6,85.17,1.9640102827763497,0.48864437031328045,1,MEDIUM,Monitor trip
125.94,22.93,24.31,62.71,39.51,21.18,Rain,Low,3,2,83.32,5.180584121760592,0.3924384001739463,0,MEDIUM,Monitor trip
42.59,34.54,18.61,21.64,36.9,28.92,Rain,Medium,4,2,85.53,2.2885545405695864,0.44144648993442165,0,MEDIUM,Monitor trip
39.2,17.46,6.41,39.06,32.99,21.53,Clear,High,8,5,89.5,6.1154446177847115,0.2015846234469473,0,LOW,Normal operation
123.73,18.56,21.04,30.61,48.8,28.46,Rain,Low,1,1,78.0,5.880703422053232,0.7399930432512322,0,CRITICAL,Immediate operational intervention
116.04,29.2,33.12,21.87,50.66,25.79,Heavy_Rain,High,2,2,94.76,3.5036231884057973,0.7990238087965119,1,CRITICAL,Critical monitoring - Heavy rain risk
134.15,26.88,28.97,33.34,35.53,21.49,Cloudy,Medium,17,2,74.08,4.630652399033483,0.506359926428941,0,HIGH,Increase trip monitoring
118.88,26.04,20.45,50.68,31.14,26.01,Clear,Medium,7,3,81.64,5.81320293398533,0.288528933887489,0,LOW,Normal operation
128.07,29.46,29.12,69.81,29.77,19.99,Cloudy,Low,20,1,90.53,4.398008241758242,0.20281012085774278,0,LOW,Normal operation
46.68,34.14,15.42,51.21,35.34,22.11,Clear,Medium,15,3,71.49,3.027237354085603,0.19464741928958937,0,LOW,Normal operation
134.29,19.53,25.52,53.51,39.1,27.71,Clear,Medium,19,6,80.69,5.262147335423197,0.40219538021799806,0,MEDIUM,Monitor trip
21.72,27.08,12.37,24.75,25.16,24.34,Rain,High,13,4,73.58,1.7558609539207761,0.4512200979539038,1,MEDIUM,Monitor trip
133.96,19.57,26.68,56.06,49.09,23.21,Clear,Low,16,2,88.04,5.0209895052473765,0.39836373615950954,0,MEDIUM,Monitor trip
28.49,31.96,15.61,52.89,30.04,25.66,Clear,Medium,9,3,93.84,1.8251121076233183,0.19016934543117292,0,LOW,Normal operation
27.32,22.43,11.67,41.63,31.87,31.31,Clear,High,17,1,73.46,2.341045415595544,0.2537235816865831,0,LOW,Normal operation
129.82,27.06,26.06,39.28,23.0,36.38,Clear,Low,11,3,87.66,4.981580966999233,0.2807033541556295,0,LOW,Normal operation
22.57,18.88,11.37,52.54,43.03,26.25,Clear,Medium,7,4,71.73,1.9850483729111699,0.21732114313712583,1,LOW,Normal operation
118.87,25.95,26.45,31.16,28.88,24.29,Rain,Medium,1,1,77.31,4.49413988657845,0.6779822888706236,0,HIGH,Increase trip monitoring
29.25,36.25,13.49,44.59,28.5,22.92,Rain,Low,6,6,70.96,2.168272794662713,0.4281928581270217,1,MEDIUM,Monitor trip
29.46,32.98,8.8,60.14,39.89,25.45,Clear,Medium,12,5,91.04,3.3477272727272727,0.26157960652308226,0,LOW,Normal operation
89.31,26.9,16.28,38.17,37.92,25.29,Cloudy,High,13,1,84.08,5.485872235872236,0.3602262126462639,0,MEDIUM,Monitor trip
89.68,34.47,22.72,48.6,38.93,21.32,Clear,Medium,19,4,85.28,3.94718309859155,0.21115899883570646,1,LOW,Normal operation
142.16,20.29,27.7,41.13,39.34,32.54,Clear,Medium,4,2,86.67,5.132129963898917,0.29307179278908935,1,LOW,Normal operation
117.01,36.19,25.7,42.26,29.61,25.14,Rain,Medium,18,3,73.87,4.552918287937744,0.40515568005921393,0,MEDIUM,Monitor trip
76.05,25.94,16.74,43.66,39.56,25.96,Clear,High,4,3,73.44,4.543010752688172,0.2929321072292133,1,LOW,Normal operation
104.08,35.47,23.36,39.14,25.08,18.24,Rain,Low,12,7,95.33,4.455479452054795,0.5664774492945774,1,HIGH,Increase trip monitoring
54.71,19.11,15.93,49.62,39.71,20.01,Cloudy,Low,11,5,90.7,3.4344005021971125,0.26060542328054476,0,LOW,Normal operation
106.94,24.98,26.09,29.68,37.86,31.73,Rain,Medium,16,3,91.9,4.098888463012648,0.5816780098473628,1,HIGH,Increase trip monitoring
141.88,17.93,24.97,50.36,32.38,28.04,Cloudy,Low,15,4,84.1,5.682018422106528,0.26836167800997845,0,LOW,Normal operation
148.47,16.59,25.23,48.76,33.99,27.56,Clear,Medium,1,1,81.82,5.884661117717004,0.3390145212870191,0,MEDIUM,Monitor trip
142.93,25.73,27.16,52.73,36.32,30.47,Clear,Medium,4,0,77.72,5.262518409425626,0.2835732544896541,1,LOW,Normal operation
46.54,27.28,12.83,52.17,50.61,20.83,Cloudy,Low,11,2,87.52,3.627435697583788,0.272014510121153,0,LOW,Normal operation
131.34,36.51,27.63,44.78,15.64,18.8,Cloudy,Medium,5,4,86.44,4.753528773072747,0.3490916233685054,0,MEDIUM,Monitor trip
86.06,21.37,22.08,49.36,37.71,27.62,Clear,Medium,18,4,74.49,3.8976449275362324,0.21810896459529502,0,LOW,Normal operation
47.86,15.77,13.42,41.73,34.84,18.95,Rain,Medium,17,2,81.08,3.5663189269746645,0.3319892531300864,1,MEDIUM,Monitor trip
93.51,22.84,22.43,47.03,30.51,25.8,Cloudy,High,20,5,83.0,4.168970129291128,0.3583767310198724,0,MEDIUM,Monitor trip
139.53,35.15,31.4,33.97,31.45,29.33,Heavy_Rain,Medium,14,4,85.5,4.443630573248408,0.7280397216419949,1,CRITICAL,Critical monitoring - Heavy rain risk
42.47,23.52,14.22,56.94,39.17,21.47,Clear,Low,4,6,71.72,2.9866385372714483,0.23737593884727234,0,LOW,Normal operation
60.18,32.77,16.46,55.38,33.15,15.77,Cloudy,Low,6,6,82.42,3.6561360874848114,0.25606542361538115,0,LOW,Normal operation
93.68,20.98,17.44,38.78,41.23,23.14,Rain,Low,13,3,99.66,5.371559633027523,0.2568179999889016,0,LOW,Normal operation
140.5,33.79,33.53,34.6,44.43,25.13,Rain,High,17,2,74.06,4.190277363555025,0.589490759647253,1,HIGH,Increase trip monitoring
96.46,22.48,24.7,68.47,39.32,21.74,Clear,Low,4,8,85.06,3.9052631578947365,0.1797652759501613,0,LOW,Normal operation
40.67,15.38,15.25,56.86,40.23,17.6,Clear,Low,6,2,90.06,2.6668852459016397,0.12827996533938252,0,LOW,Normal operation
108.43,16.93,23.04,50.3,50.29,24.58,Rain,Low,11,5,68.86,4.706163194444445,0.7776872732021971,1,CRITICAL,Critical monitoring - Excessive loading time
106.87,37.9,27.1,27.0,30.97,25.03,Rain,Medium,8,3,83.55,3.9435424354243542,0.6404890923629968,1,HIGH,Increase trip monitoring
70.01,23.23,14.5,43.05,35.48,21.19,Clear,Medium,2,3,90.61,4.828275862068966,0.24436658986174128,1,LOW,Normal operation
137.28,16.98,26.05,54.69,34.78,16.98,Clear,Low,16,2,70.42,5.269865642994242,0.21555119195238612,0,LOW,Normal operation
149.28,38.07,34.27,62.68,26.01,23.72,Clear,Low,20,4,93.32,4.355996498395097,0.11807355894770942,0,LOW,Normal operation
125.96,22.21,25.43,38.96,32.77,27.41,Cloudy,High,1,1,70.51,4.953204876130554,0.5135425496553911,1,HIGH,Increase trip monitoring
123.08,33.31,27.68,38.01,51.9,15.35,Cloudy,Medium,16,0,85.79,4.446531791907514,0.4192962093540882,0,MEDIUM,Monitor trip
66.47,32.35,16.38,46.72,34.62,23.15,Clear,Medium,10,7,72.4,4.057997557997558,0.3039603706861156,0,MEDIUM,Monitor trip
144.81,36.42,37.13,32.06,28.82,22.29,Rain,Low,18,3,83.33,3.9000807971990303,0.6112329612239399,1,HIGH,Increase trip monitoring
21.53,31.72,13.23,56.17,26.52,20.96,Clear,High,12,4,86.5,1.6273620559334845,0.24834345847950762,0,LOW,Normal operation
104.91,23.05,25.06,32.02,47.39,23.44,Rain,High,1,0,84.56,4.186352753391859,0.8052189925190322,0,CRITICAL,Critical monitoring - High traffic
146.52,28.04,30.26,30.21,26.51,24.14,Rain,Medium,5,5,80.66,4.842035690680767,0.6792914401374105,1,HIGH,Increase trip monitoring
114.9,36.57,21.6,43.02,33.18,33.42,Rain,Low,11,7,75.23,5.319444444444445,0.5392080436840978,1,HIGH,Increase trip monitoring
106.76,17.05,27.25,27.94,44.86,30.19,Heavy_Rain,Medium,9,2,86.69,3.917798165137615,0.7214878889802506,1,CRITICAL,Critical monitoring - Heavy rain risk
46.02,19.28,13.14,44.46,29.9,19.32,Rain,Low,16,2,90.11,3.502283105022831,0.2534606498667451,0,LOW,Normal operation
111.94,33.65,28.39,59.42,37.31,30.43,Cloudy,Low,3,1,82.3,3.9429376541035572,0.2552347374067979,0,LOW,Normal operation
79.09,35.22,22.62,51.47,31.87,25.54,Clear,Low,4,6,77.54,3.4964633068081343,0.26381168083860573,0,LOW,Normal operation
102.38,36.08,30.56,20.0,37.6,28.58,Heavy_Rain,High,8,2,61.81,3.350130890052356,0.7422011839534942,1,CRITICAL,Critical monitoring - Heavy rain risk
73.55,18.56,20.03,61.53,18.47,22.08,Clear,Low,12,2,79.74,3.6719920119820264,0.12098824994722591,0,LOW,Normal operation
121.9,18.96,24.53,56.66,36.7,16.36,Cloudy,Medium,1,2,91.06,4.96942519364044,0.3603618387637241,0,MEDIUM,Monitor trip
100.62,19.25,24.84,37.66,37.68,27.62,Rain,Medium,14,4,84.52,4.050724637681159,0.4579402709456745,1,MEDIUM,Monitor trip
92.1,25.7,24.26,27.23,29.23,20.84,Rain,Medium,17,1,92.72,3.796372629843363,0.35068900689824584,0,MEDIUM,Monitor trip
113.11,39.42,26.23,38.77,39.64,21.08,Rain,Low,11,5,71.98,4.312237895539458,0.5544110992646691,1,HIGH,Increase trip monitoring
66.27,23.94,20.63,51.22,29.41,19.79,Clear,Low,14,5,89.09,3.2123121667474552,0.21763608836176762,0,LOW,Normal operation
121.0,27.36,32.62,20.0,37.45,23.32,Heavy_Rain,High,7,3,76.78,3.7093807480073577,0.7532699779131908,1,CRITICAL,Critical monitoring - Heavy rain risk
102.51,38.19,23.23,35.2,29.37,22.93,Clear,High,8,2,82.62,4.412828239345674,0.5155983990182341,0,HIGH,Increase trip monitoring
37.68,18.92,11.64,31.62,33.52,30.61,Rain,Medium,5,4,82.5,3.2371134020618553,0.4214264465744644,1,MEDIUM,Monitor trip
82.81,38.95,22.12,41.24,33.07,18.35,Cloudy,Low,1,1,77.17,3.7436708860759493,0.20441175002466352,1,LOW,Normal operation
98.04,26.77,23.95,53.92,26.91,20.78,Clear,Medium,12,5,70.03,4.093528183716075,0.2778223437812603,0,LOW,Normal operation
97.4,29.8,21.31,58.14,27.17,26.32,Cloudy,Low,8,3,87.04,4.570624120131394,0.14589349124862538,0,LOW,Normal operation
71.28,22.11,18.41,38.93,22.9,19.92,Cloudy,Medium,8,2,85.15,3.8718087995654535,0.25820823783755387,0,LOW,Normal operation
108.8,38.67,29.2,24.87,31.77,23.53,Rain,High,7,2,70.27,3.7260273972602738,0.6562673907117272,1,HIGH,Increase trip monitoring
41.07,23.3,11.2,31.62,41.64,24.82,Cloudy,Low,4,4,77.77,3.666964285714286,0.31795870627499234,1,MEDIUM,Monitor trip
100.84,18.88,22.17,66.52,32.8,22.11,Clear,Low,20,5,81.92,4.5484889490302205,0.2890027968224288,0,LOW,Normal operation
121.12,15.38,21.02,49.71,28.77,18.09,Rain,Low,5,1,64.89,5.762131303520457,0.29520681779063196,1,LOW,Normal operation
101.04,39.94,27.55,38.28,21.68,27.11,Cloudy,Low,10,3,70.96,3.667513611615245,0.41548304892502724,1,MEDIUM,Monitor trip
46.98,20.45,7.56,54.81,37.02,24.05,Clear,Low,16,3,87.72,6.214285714285714,0.13437355440073728,1,LOW,Normal operation
65.91,25.45,13.87,66.38,34.58,19.88,Clear,Low,10,2,79.58,4.751982696467196,0.12866358365492736,0,LOW,Normal operation
45.17,38.01,11.36,38.46,41.54,28.68,Clear,Low,7,3,80.8,3.9762323943661975,0.174600552418503,0,LOW,Normal operation
83.83,27.54,18.88,47.79,27.03,18.48,Cloudy,Low,2,4,94.28,4.440148305084746,0.23685242874310977,0,LOW,Normal operation
21.45,23.95,10.3,52.59,38.97,31.36,Clear,Low,13,4,74.7,2.08252427184466,0.13078943330089385,0,LOW,Normal operation
92.07,31.2,22.34,49.23,24.71,30.47,Clear,Low,9,0,100.0,4.121307072515667,0.11959913703257992,0,LOW,Normal operation
123.26,27.09,29.87,38.74,46.26,16.72,Heavy_Rain,Low,10,3,79.47,4.126548376297288,0.6326381375566604,0,HIGH,Increase trip monitoring
69.66,23.33,16.77,33.05,34.51,28.54,Rain,Medium,4,4,81.17,4.153846153846154,0.4307335601678372,0,MEDIUM,Monitor trip
49.71,36.01,21.84,20.0,41.15,24.26,Rain,High,1,1,76.04,2.276098901098901,0.5686284621753357,0,HIGH,Increase trip monitoring
59.35,34.42,19.94,40.28,43.35,25.4,Rain,Low,14,5,91.45,2.9764292878635907,0.41736942375915387,0,MEDIUM,Monitor trip
146.92,23.56,32.02,25.22,31.54,23.33,Rain,High,9,3,69.68,4.58838226108682,0.6956033982115303,1,HIGH,Increase trip monitoring
50.5,30.21,11.14,43.21,30.56,22.71,Cloudy,Low,2,3,74.26,4.533213644524237,0.21064167320707528,0,LOW,Normal operation
106.3,33.82,22.58,56.14,41.83,27.6,Clear,Low,2,2,76.06,4.70770593445527,0.256793064390848,0,LOW,Normal operation
149.41,16.54,29.39,53.97,60.0,21.43,Clear,Low,6,4,69.93,5.083701939435182,0.6351802100578275,1,HIGH,Increase trip monitoring
23.84,27.19,8.55,68.03,32.09,25.99,Clear,Low,14,3,82.98,2.7883040935672514,0.14381605915977644,0,LOW,Normal operation
105.14,17.54,30.1,25.63,46.0,33.84,Heavy_Rain,Medium,5,3,93.84,3.493023255813953,0.7968193690747022,1,CRITICAL,Critical monitoring - Heavy rain risk
40.07,18.79,9.27,46.33,36.07,21.13,Clear,Medium,16,4,72.09,4.322545846817691,0.2084293534987737,0,LOW,Normal operation
132.26,32.08,32.77,20.0,30.13,23.25,Cloudy,High,20,0,84.07,4.0360085444003655,0.6344493105120395,0,HIGH,Increase trip monitoring
100.3,25.41,21.69,45.89,29.5,22.13,Clear,High,7,1,75.35,4.6242508068234205,0.33976590007458624,0,MEDIUM,Monitor trip
121.83,15.18,20.96,48.45,45.02,28.52,Clear,Low,18,0,81.88,5.8125,0.3196856368860434,0,MEDIUM,Monitor trip
73.39,18.89,17.78,32.73,31.8,29.55,Rain,Medium,4,6,73.6,4.127671541057367,0.4917946057715609,1,MEDIUM,Monitor trip
37.82,16.13,8.1,40.49,39.8,24.1,Cloudy,Medium,13,2,88.66,4.669135802469136,0.2568307180458426,0,LOW,Normal operation
86.8,36.54,19.75,47.48,37.73,27.34,Clear,Medium,17,3,84.88,4.394936708860759,0.19718214924692443,1,LOW,Normal operation
116.99,27.93,24.66,32.14,31.62,23.32,Clear,Medium,20,4,89.67,4.7441200324412005,0.49529489122128695,1,MEDIUM,Monitor trip
125.24,33.32,23.85,47.61,25.71,15.93,Clear,Medium,18,4,88.19,5.2511530398322845,0.28523334637088793,0,LOW,Normal operation
42.25,26.97,11.9,41.65,35.67,15.49,Rain,Low,11,5,82.42,3.5504201680672267,0.34946807326951296,0,MEDIUM,Monitor trip
88.11,28.06,19.54,42.62,25.51,21.89,Cloudy,Medium,10,2,92.87,4.50921187308086,0.21863370122582074,1,LOW,Normal operation
117.15,16.04,22.93,59.83,38.46,27.62,Cloudy,Low,13,4,87.04,5.109027474923681,0.24586598363084955,1,LOW,Normal operation
114.36,26.55,31.07,24.14,32.44,18.17,Heavy_Rain,Medium,8,2,80.55,3.68072095268748,0.7154483398352486,1,CRITICAL,Critical monitoring - Heavy rain risk
70.81,27.47,19.37,42.23,32.35,16.84,Clear,Medium,9,3,79.97,3.655653071760454,0.19449078071791143,0,LOW,Normal operation
86.06,24.22,18.16,47.06,19.18,25.17,Clear,Low,7,3,71.83,4.73898678414097,0.1546946339341738,0,LOW,Normal operation
74.42,25.32,18.74,60.56,39.15,20.71,Clear,High,17,4,85.35,3.971184631803629,0.351105782303027,0,MEDIUM,Monitor trip
84.51,33.99,26.22,28.83,39.33,23.56,Heavy_Rain,High,12,4,76.74,3.2231121281464534,0.6929197380652236,0,HIGH,Increase trip monitoring
106.21,28.31,24.54,41.58,35.46,20.57,Cloudy,Low,11,1,85.64,4.328035859820701,0.2320030428338963,0,LOW,Normal operation
131.89,29.7,28.48,58.65,47.79,35.24,Clear,Low,18,2,74.92,4.630969101123595,0.3342730613761344,1,MEDIUM,Monitor trip
117.2,18.94,25.5,40.6,31.97,21.27,Cloudy,High,3,4,70.92,4.59607843137255,0.5151798463009816,1,HIGH,Increase trip monitoring
73.2,24.0,20.27,47.35,42.91,29.21,Rain,Medium,18,3,90.64,3.6112481499753333,0.3049878839705146,0,MEDIUM,Monitor trip
33.89,35.77,14.21,43.62,28.65,28.93,Clear,Medium,7,5,74.88,2.3849401829697396,0.28660261460349407,1,LOW,Normal operation
