Trip_ID,Truck_ID,Driver_ID,Date,Mine,Destination,Distance_km,Coal_Weight_Ton,Fuel_Used_Liters,Average_Speed_kmh,Loading_Time_Min,Unloading_Time_Min,Weather,Traffic_Level,Driver_Experience_Years,Previous_Delays,Safety_Score,Delay,Fuel_Efficiency_km_per_liter,Loading_Time_Group,Experience_Group
TRIP-01281,TRK-002,DRV-103,2026-06-06,Mine_C,Power_Plant_A,99.74,15.56,23.1,54.5,28.73,22.76,Clear,Medium,16,0,77.97,0,4.317748917748918,Under 30 min,13-20 years
TRIP-03644,TRK-030,DRV-013,2026-06-06,Mine_D,Power_Plant_A,65.06,26.66,17.58,51.21,32.82,25.71,Clear,Low,14,6,83.01,0,3.7007963594994315,30-40 min,13-20 years
TRIP-03988,TRK-096,DRV-179,2026-06-06,Mine_B,Power_Plant_A,126.82,26.01,25.41,52.95,35.71,22.6,Cloudy,Low,7,3,74.2,0,4.9909484454939,30-40 min,4-7 years
TRIP-01306,TRK-049,DRV-071,2026-06-06,Mine_C,Railway_Yard_B,63.4,30.81,19.42,46.32,50.47,22.05,Clear,Low,5,5,89.06,0,3.2646755921730173,Over 50 min,4-7 years
TRIP-04267,TRK-004,DRV-167,2026-06-06,Mine_A,Power_Plant_A,125.4,18.52,22.45,48.39,47.67,17.44,Clear,Low,3,3,77.29,1,5.585746102449889,40-50 min,1-3 years
TRIP-07539,TRK-012,DRV-140,2026-06-07,Mine_A,Power_Plant_B,89.43,21.95,21.41,32.65,30.87,19.3,Heavy_Rain,Low,16,5,74.09,1,4.177020084072863,30-40 min,13-20 years
TRIP-07694,TRK-047,DRV-149,2026-06-07,Mine_C,Railway_Yard_B,25.56,18.32,5.84,55.13,32.88,30.31,Clear,Low,17,6,72.97,0,4.376712328767123,30-40 min,13-20 years
TRIP-05152,TRK-079,DRV-095,2026-06-07,Mine_B,Railway_Yard_A,130.31,38.31,29.17,54.03,30.2,27.4,Cloudy,Low,7,3,82.9,1,4.467260884470346,30-40 min,4-7 years
TRIP-05876,TRK-003,DRV-183,2026-06-07,Mine_D,Railway_Yard_A,32.01,34.63,17.91,36.38,23.71,21.86,Heavy_Rain,Low,3,7,73.72,1,1.7872696817420435,Under 30 min,1-3 years
TRIP-03112,TRK-060,DRV-018,2026-06-07,Mine_D,Power_Plant_A,44.13,32.94,15.18,67.42,42.98,27.44,Clear,Low,13,3,75.64,0,2.907114624505929,40-50 min,13-20 years
TRIP-09282,TRK-082,DRV-022,2026-06-07,Mine_B,Railway_Yard_B,117.38,18.05,24.36,48.92,32.68,21.24,Clear,Low,17,3,70.3,1,4.818555008210181,30-40 min,13-20 years
TRIP-00640,TRK-053,DRV-139,2026-06-07,Mine_A,Power_Plant_B,100.88,22.51,21.08,40.04,43.27,25.61,Cloudy,High,1,3,99.67,0,4.785578747628084,40-50 min,1-3 years
TRIP-03017,TRK-088,DRV-063,2026-06-07,Mine_B,Power_Plant_B,24.44,20.91,7.97,63.42,35.63,27.4,Cloudy,Low,15,2,75.83,0,3.066499372647428,30-40 min,13-20 years
TRIP-07807,TRK-040,DRV-046,2026-06-07,Mine_D,Railway_Yard_B,30.67,15.13,12.65,20.0,39.81,22.84,Heavy_Rain,High,7,2,72.97,1,2.424505928853755,30-40 min,4-7 years
TRIP-05857,TRK-053,DRV-192,2026-06-07,Mine_B,Railway_Yard_A,106.3,33.82,22.58,56.14,41.83,27.6,Clear,Low,2,2,76.06,0,4.70770593445527,40-50 min,1-3 years
TRIP-09619,TRK-050,DRV-133,2026-06-07,Mine_D,Railway_Yard_A,130.92,39.4,28.57,63.39,30.06,24.1,Clear,Low,19,1,71.57,0,4.582429121456072,30-40 min,13-20 years
TRIP-06786,TRK-022,DRV-144,2026-06-07,Mine_C,Railway_Yard_B,40.93,27.67,11.13,42.26,34.51,27.21,Cloudy,Medium,6,2,87.91,0,3.677448337825696,30-40 min,4-7 years
TRIP-02492,TRK-041,DRV-191,2026-06-07,Mine_C,Power_Plant_A,43.48,26.47,10.32,45.17,37.89,27.98,Rain,Low,16,2,67.16,0,4.213178294573643,30-40 min,13-20 years
TRIP-09971,TRK-089,DRV-119,2026-06-07,Mine_A,Power_Plant_B,35.27,21.16,13.86,58.45,30.21,30.84,Clear,Low,18,2,81.49,0,2.544733044733045,30-40 min,13-20 years
TRIP-06308,TRK-066,DRV-134,2026-06-07,Mine_D,Railway_Yard_B,88.97,21.56,19.9,29.43,29.57,25.16,Cloudy,Medium,6,7,85.69,1,4.470854271356784,Under 30 min,4-7 years
TRIP-02848,TRK-081,DRV-080,2026-06-07,Mine_D,Railway_Yard_B,120.25,37.12,29.28,43.68,44.82,24.04,Cloudy,Low,3,2,88.06,1,4.106898907103825,40-50 min,1-3 years
TRIP-04855,TRK-035,DRV-020,2026-06-07,Mine_B,Power_Plant_B,29.67,28.78,10.43,44.05,34.3,28.69,Clear,Medium,14,6,79.08,1,2.8446788111217645,30-40 min,13-20 years
TRIP-00012,TRK-100,DRV-145,2026-06-07,Mine_A,Railway_Yard_A,60.34,22.43,14.28,35.62,37.97,20.42,Cloudy,High,20,2,86.89,0,4.2254901960784315,30-40 min,13-20 years
TRIP-01387,TRK-016,DRV-036,2026-06-07,Mine_D,Power_Plant_B,92.43,15.12,18.25,53.57,43.88,25.14,Cloudy,Low,6,3,73.16,1,5.064657534246575,40-50 min,4-7 years
TRIP-02626,TRK-014,DRV-087,2026-06-07,Mine_D,Railway_Yard_A,31.2,24.84,11.42,42.1,35.63,22.52,Clear,Medium,13,4,97.48,0,2.732049036777583,30-40 min,13-20 years
TRIP-01382,TRK-096,DRV-128,2026-06-07,Mine_B,Railway_Yard_B,121.93,19.59,27.11,52.14,44.41,21.97,Clear,Medium,19,1,83.61,0,4.49760236075249,40-50 min,13-20 years
TRIP-01426,TRK-053,DRV-131,2026-06-07,Mine_A,Railway_Yard_B,79.86,34.9,20.72,46.0,45.6,28.98,Clear,High,15,3,78.92,0,3.8542471042471043,40-50 min,13-20 years
TRIP-03483,TRK-078,DRV-034,2026-06-07,Mine_A,Power_Plant_B,22.58,27.2,10.76,32.31,30.9,23.9,Rain,High,17,3,88.17,0,2.0985130111524164,30-40 min,13-20 years
TRIP-02640,TRK-025,DRV-114,2026-06-07,Mine_C,Railway_Yard_A,33.47,35.94,10.6,54.13,46.99,20.85,Clear,Low,17,1,55.42,0,3.1575471698113207,40-50 min,13-20 years
TRIP-03075,TRK-050,DRV-070,2026-06-07,Mine_A,Railway_Yard_B,79.2,28.73,17.75,31.6,19.47,28.76,Cloudy,High,12,6,79.15,0,4.461971830985916,Under 30 min,8-12 years
TRIP-03183,TRK-041,DRV-005,2026-06-07,Mine_D,Railway_Yard_B,116.85,26.34,24.23,56.44,37.68,25.09,Clear,Low,15,2,75.46,0,4.822534048699959,30-40 min,13-20 years
TRIP-07779,TRK-044,DRV-159,2026-06-07,Mine_A,Power_Plant_B,125.94,35.23,28.47,52.87,27.42,19.36,Clear,Low,17,2,73.98,1,4.423603793466807,Under 30 min,13-20 years
TRIP-00855,TRK-023,DRV-058,2026-06-07,Mine_A,Railway_Yard_A,74.71,23.09,19.81,51.87,22.55,21.44,Rain,Low,15,2,75.18,0,3.7713276123170116,Under 30 min,13-20 years
TRIP-08505,TRK-058,DRV-052,2026-06-07,Mine_B,Railway_Yard_B,115.68,29.11,26.64,43.98,49.88,20.22,Clear,High,8,0,75.85,0,4.342342342342342,40-50 min,8-12 years
TRIP-03789,TRK-051,DRV-024,2026-06-07,Mine_B,Power_Plant_A,142.37,18.62,26.36,62.17,22.05,18.06,Clear,Low,13,5,76.86,1,5.400986342943854,Under 30 min,13-20 years
TRIP-08374,TRK-082,DRV-191,2026-06-07,Mine_A,Railway_Yard_B,149.09,18.39,28.89,52.25,30.63,29.35,Clear,Low,11,4,78.39,0,5.1606092073381795,30-40 min,8-12 years
TRIP-05419,TRK-015,DRV-071,2026-06-07,Mine_D,Power_Plant_A,70.19,30.9,20.03,42.46,41.62,19.48,Rain,Medium,12,2,79.47,1,3.5042436345481773,40-50 min,8-12 years
TRIP-03493,TRK-055,DRV-166,2026-06-08,Mine_D,Power_Plant_A,51.52,31.37,12.91,50.75,28.88,31.13,Clear,Medium,14,4,82.93,0,3.9907048799380327,Under 30 min,13-20 years
TRIP-09537,TRK-003,DRV-018,2026-06-08,Mine_D,Railway_Yard_B,65.61,38.28,21.53,48.7,31.66,26.2,Clear,Medium,10,3,84.75,0,3.047375754760799,30-40 min,8-12 years
TRIP-04149,TRK-071,DRV-107,2026-06-08,Mine_D,Railway_Yard_A,84.51,33.99,26.22,28.83,39.33,23.56,Heavy_Rain,High,12,4,76.74,0,3.2231121281464534,30-40 min,8-12 years
TRIP-07749,TRK-072,DRV-016,2026-06-08,Mine_C,Power_Plant_A,129.35,36.3,29.89,35.3,40.82,26.81,Clear,Medium,18,2,78.95,1,4.3275342924054865,40-50 min,13-20 years
TRIP-01361,TRK-092,DRV-074,2026-06-08,Mine_B,Railway_Yard_A,67.1,32.12,17.72,39.08,23.17,23.96,Clear,Low,7,1,79.22,0,3.7866817155756207,Under 30 min,4-7 years
TRIP-05227,TRK-008,DRV-057,2026-06-08,Mine_D,Power_Plant_A,104.56,22.73,22.47,37.72,23.58,27.64,Rain,Medium,12,2,78.04,1,4.653315531820205,Under 30 min,8-12 years
TRIP-01814,TRK-002,DRV-087,2026-06-08,Mine_A,Power_Plant_A,148.9,28.93,31.36,48.41,31.19,21.17,Cloudy,Low,19,1,89.88,0,4.748086734693878,30-40 min,13-20 years
TRIP-09031,TRK-062,DRV-160,2026-06-08,Mine_A,Railway_Yard_A,138.65,39.79,31.41,54.82,45.92,22.24,Cloudy,Low,14,5,87.8,1,4.4141992995861195,40-50 min,13-20 years
TRIP-09588,TRK-049,DRV-183,2026-06-08,Mine_C,Railway_Yard_B,28.29,22.38,8.39,45.91,48.3,24.71,Clear,Medium,8,2,84.71,0,3.371871275327771,40-50 min,8-12 years
TRIP-03434,TRK-100,DRV-165,2026-06-08,Mine_D,Railway_Yard_B,85.91,22.89,20.85,39.23,37.78,19.15,Clear,Medium,19,2,75.82,0,4.1203836930455635,30-40 min,13-20 years
TRIP-09693,TRK-088,DRV-166,2026-06-08,Mine_B,Railway_Yard_A,146.19,21.79,27.24,67.15,31.01,26.01,Clear,Low,3,2,75.45,0,5.366740088105727,30-40 min,1-3 years
TRIP-09948,TRK-027,DRV-007,2026-06-08,Mine_B,Railway_Yard_B,126.31,27.69,26.63,20.0,23.02,27.02,Rain,High,3,0,90.91,1,4.74314682688697,Under 30 min,1-3 years
TRIP-00116,TRK-063,DRV-182,2026-06-08,Mine_B,Power_Plant_A,136.99,19.16,23.11,46.19,29.9,17.94,Cloudy,High,10,1,81.39,1,5.927736910428386,Under 30 min,8-12 years
TRIP-01687,TRK-071,DRV-144,2026-06-08,Mine_D,Railway_Yard_A,76.43,35.85,18.3,53.01,33.45,31.95,Clear,High,6,5,85.68,0,4.176502732240437,30-40 min,4-7 years
TRIP-02699,TRK-079,DRV-117,2026-06-08,Mine_A,Power_Plant_A,119.5,37.85,29.32,61.84,38.06,24.74,Clear,Low,16,7,80.26,0,4.0757162346521145,30-40 min,13-20 years
TRIP-00862,TRK-038,DRV-028,2026-06-08,Mine_A,Power_Plant_B,66.92,28.14,17.07,41.12,44.54,23.5,Clear,Medium,15,4,80.88,0,3.9203280609256006,40-50 min,13-20 years
TRIP-04777,TRK-038,DRV-006,2026-06-08,Mine_B,Railway_Yard_B,66.82,19.94,19.46,24.13,29.88,18.78,Heavy_Rain,Low,7,3,78.69,1,3.4337101747173686,Under 30 min,4-7 years
TRIP-02221,TRK-033,DRV-159,2026-06-08,Mine_C,Power_Plant_B,128.63,39.6,29.91,45.85,29.3,25.93,Clear,Low,6,1,83.52,0,4.3005683717820125,Under 30 min,4-7 years
TRIP-01675,TRK-043,DRV-193,2026-06-08,Mine_D,Railway_Yard_A,68.04,37.67,20.28,59.62,30.67,36.86,Clear,Low,2,1,76.48,0,3.3550295857988166,30-40 min,1-3 years
TRIP-06494,TRK-084,DRV-119,2026-06-08,Mine_B,Railway_Yard_B,89.87,32.33,20.48,47.01,40.2,23.82,Clear,High,4,2,86.74,0,4.38818359375,40-50 min,4-7 years
TRIP-09961,TRK-091,DRV-199,2026-06-08,Mine_D,Power_Plant_B,65.59,29.63,18.85,42.22,36.59,26.31,Heavy_Rain,Low,8,6,75.49,1,3.479575596816976,30-40 min,8-12 years
TRIP-04842,TRK-036,DRV-152,2026-06-08,Mine_D,Railway_Yard_A,28.09,37.97,13.95,50.38,29.08,25.66,Cloudy,Low,6,4,82.78,0,2.013620071684588,Under 30 min,4-7 years
TRIP-05390,TRK-025,DRV-117,2026-06-08,Mine_B,Railway_Yard_A,62.68,24.51,13.53,39.82,38.06,22.26,Cloudy,Medium,4,5,85.23,1,4.632668144863267,30-40 min,4-7 years
TRIP-04266,TRK-059,DRV-113,2026-06-08,Mine_C,Railway_Yard_B,96.57,39.73,24.88,47.85,34.84,18.49,Cloudy,Low,20,0,78.46,1,3.8814308681672025,30-40 min,13-20 years
TRIP-09841,TRK-062,DRV-106,2026-06-08,Mine_A,Railway_Yard_A,51.21,16.61,11.5,40.66,32.73,22.89,Cloudy,Low,17,3,80.81,1,4.453043478260869,30-40 min,13-20 years
TRIP-01082,TRK-005,DRV-106,2026-06-09,Mine_A,Railway_Yard_A,87.44,32.11,24.69,58.66,19.91,19.17,Clear,Low,11,5,78.82,1,3.541514783313082,Under 30 min,8-12 years
TRIP-07842,TRK-023,DRV-121,2026-06-09,Mine_B,Power_Plant_A,139.43,38.54,33.95,34.51,34.26,22.42,Rain,Medium,4,4,82.15,0,4.106921944035346,30-40 min,4-7 years
TRIP-08988,TRK-060,DRV-088,2026-06-09,Mine_C,Railway_Yard_A,101.68,26.6,23.58,28.85,39.57,23.05,Rain,Medium,12,3,92.89,1,4.312128922815947,30-40 min,8-12 years
TRIP-09384,TRK-020,DRV-116,2026-06-09,Mine_A,Railway_Yard_A,131.23,26.56,26.92,39.49,31.95,21.82,Clear,Medium,6,4,85.57,1,4.8748142644873695,30-40 min,4-7 years
TRIP-03304,TRK-004,DRV-071,2026-06-09,Mine_D,Railway_Yard_B,80.66,39.73,26.63,29.81,37.82,17.96,Cloudy,Medium,19,4,96.29,0,3.0289147577919637,30-40 min,13-20 years
TRIP-06853,TRK-071,DRV-037,2026-06-09,Mine_D,Railway_Yard_A,54.54,35.15,15.78,35.19,33.99,29.07,Clear,High,12,1,70.5,0,3.456273764258555,30-40 min,8-12 years
TRIP-09916,TRK-068,DRV-025,2026-06-09,Mine_A,Power_Plant_A,120.38,26.31,24.96,46.23,21.73,25.46,Rain,Low,7,1,74.3,1,4.822916666666666,Under 30 min,4-7 years
TRIP-03844,TRK-082,DRV-009,2026-06-09,Mine_C,Railway_Yard_A,43.03,35.04,18.97,25.35,29.72,24.09,Rain,High,15,2,78.58,0,2.268318397469689,Under 30 min,13-20 years
TRIP-01746,TRK-098,DRV-197,2026-06-09,Mine_C,Power_Plant_B,134.85,37.99,28.68,54.99,36.16,29.92,Cloudy,Medium,17,3,84.06,0,4.701882845188284,30-40 min,13-20 years
TRIP-02305,TRK-070,DRV-122,2026-06-09,Mine_D,Power_Plant_B,31.59,32.26,17.82,28.55,47.5,21.96,Rain,High,6,4,85.99,1,1.7727272727272727,40-50 min,4-7 years
TRIP-09719,TRK-078,DRV-136,2026-06-09,Mine_A,Power_Plant_B,64.73,30.74,16.21,56.01,47.98,16.92,Clear,Medium,14,2,99.19,0,3.9932140653917334,40-50 min,13-20 years
TRIP-07261,TRK-071,DRV-109,2026-06-09,Mine_B,Railway_Yard_A,64.92,21.29,13.34,49.16,27.38,33.01,Clear,Low,15,4,77.53,0,4.866566716641679,Under 30 min,13-20 years
TRIP-08066,TRK-032,DRV-133,2026-06-09,Mine_A,Railway_Yard_A,123.58,25.09,25.26,58.17,29.9,24.16,Cloudy,Low,16,2,81.66,0,4.892319873317498,Under 30 min,13-20 years
TRIP-01001,TRK-034,DRV-168,2026-06-09,Mine_C,Railway_Yard_B,61.89,28.09,16.43,42.22,46.92,26.88,Clear,Medium,5,3,69.5,1,3.766889835666464,40-50 min,4-7 years
TRIP-05249,TRK-062,DRV-068,2026-06-09,Mine_D,Railway_Yard_A,115.01,27.29,25.7,42.03,43.69,26.45,Heavy_Rain,Low,3,3,93.5,1,4.4750972762645915,40-50 min,1-3 years
TRIP-03390,TRK-040,DRV-004,2026-06-09,Mine_D,Power_Plant_A,78.81,33.65,19.5,58.37,45.09,34.01,Clear,Low,7,3,87.69,1,4.041538461538462,40-50 min,4-7 years
TRIP-07854,TRK-021,DRV-073,2026-06-09,Mine_D,Railway_Yard_B,142.09,16.34,24.05,61.93,42.12,24.38,Clear,Low,19,4,72.78,0,5.908108108108108,40-50 min,13-20 years
TRIP-05027,TRK-023,DRV-125,2026-06-09,Mine_C,Power_Plant_B,123.73,18.56,21.04,30.61,48.8,28.46,Rain,Low,1,1,78.0,0,5.880703422053232,40-50 min,1-3 years
TRIP-04501,TRK-084,DRV-069,2026-06-09,Mine_A,Railway_Yard_A,39.45,35.53,10.5,37.85,31.32,23.14,Rain,Medium,9,3,87.14,0,3.7571428571428576,30-40 min,8-12 years
TRIP-04018,TRK-017,DRV-137,2026-06-09,Mine_D,Railway_Yard_A,43.64,26.88,11.59,33.87,34.5,28.25,Clear,High,13,4,84.95,0,3.7653149266609147,30-40 min,13-20 years
TRIP-05947,TRK-056,DRV-036,2026-06-09,Mine_A,Railway_Yard_A,100.61,36.87,25.61,42.66,29.53,27.13,Rain,Low,3,1,78.9,1,3.9285435376805937,Under 30 min,1-3 years
TRIP-02816,TRK-087,DRV-010,2026-06-09,Mine_B,Power_Plant_B,62.11,22.97,13.4,56.66,32.92,17.43,Cloudy,Medium,11,6,83.65,0,4.635074626865672,30-40 min,8-12 years
TRIP-09680,TRK-007,DRV-181,2026-06-09,Mine_D,Power_Plant_B,91.48,37.99,28.44,35.57,46.71,30.05,Heavy_Rain,Medium,2,1,59.85,1,3.2165963431786215,40-50 min,1-3 years
TRIP-06029,TRK-048,DRV-135,2026-06-09,Mine_A,Railway_Yard_B,100.33,37.84,25.7,38.12,53.67,20.13,Heavy_Rain,Low,20,5,86.66,1,3.9038910505836575,Over 50 min,13-20 years
TRIP-01009,TRK-026,DRV-152,2026-06-09,Mine_A,Railway_Yard_B,121.75,28.48,26.02,52.36,27.93,34.46,Clear,Medium,9,7,79.95,1,4.6790930053804765,Under 30 min,8-12 years
TRIP-08918,TRK-013,DRV-135,2026-06-09,Mine_D,Railway_Yard_B,126.27,16.59,21.41,63.78,37.95,23.1,Clear,Low,20,1,71.6,0,5.897711349836524,30-40 min,13-20 years
TRIP-06669,TRK-082,DRV-167,2026-06-09,Mine_B,Power_Plant_B,36.77,39.14,20.54,33.23,28.03,20.49,Heavy_Rain,Low,18,4,97.88,0,1.79016553067186,Under 30 min,13-20 years
TRIP-03046,TRK-094,DRV-017,2026-06-09,Mine_A,Railway_Yard_B,148.31,22.14,31.0,49.12,24.35,27.39,Cloudy,High,15,6,70.79,1,4.784193548387097,Under 30 min,13-20 years
TRIP-04774,TRK-002,DRV-048,2026-06-09,Mine_D,Railway_Yard_A,144.57,16.55,28.77,35.63,43.05,26.81,Clear,High,12,3,74.28,0,5.025026068821689,40-50 min,8-12 years
TRIP-01158,TRK-051,DRV-179,2026-06-09,Mine_B,Power_Plant_A,97.79,37.51,21.78,57.02,39.09,27.17,Clear,Low,20,2,89.94,0,4.48989898989899,30-40 min,13-20 years
TRIP-04174,TRK-018,DRV-108,2026-06-09,Mine_A,Power_Plant_B,137.1,29.87,29.81,40.94,25.42,25.07,Rain,Low,18,2,68.84,1,4.599127809459913,Under 30 min,13-20 years
TRIP-07004,TRK-047,DRV-146,2026-06-10,Mine_D,Power_Plant_A,87.93,18.11,23.04,33.23,38.91,27.56,Rain,Medium,16,2,86.27,1,3.8164062500000004,30-40 min,13-20 years
TRIP-06078,TRK-093,DRV-186,2026-06-10,Mine_D,Power_Plant_B,109.8,19.32,18.76,70.0,30.53,24.88,Clear,Medium,13,5,71.76,1,5.852878464818763,30-40 min,13-20 years
TRIP-09477,TRK-030,DRV-143,2026-06-10,Mine_C,Power_Plant_B,80.69,24.22,20.34,46.73,39.74,32.12,Clear,Medium,11,3,80.95,0,3.9670599803343167,30-40 min,8-12 years
TRIP-01832,TRK-070,DRV-033,2026-06-10,Mine_C,Power_Plant_A,104.55,15.25,19.87,42.16,44.37,24.37,Rain,Medium,15,4,78.43,1,5.2617010568696525,40-50 min,13-20 years
TRIP-04035,TRK-074,DRV-136,2026-06-10,Mine_A,Power_Plant_A,83.99,33.7,16.63,37.97,34.6,25.34,Clear,High,19,2,97.68,0,5.050511124473842,30-40 min,13-20 years
TRIP-07335,TRK-089,DRV-077,2026-06-10,Mine_C,Power_Plant_B,139.04,39.73,30.05,59.68,39.26,17.37,Clear,Low,20,3,73.22,0,4.626955074875208,30-40 min,13-20 years
TRIP-03264,TRK-089,DRV-101,2026-06-10,Mine_D,Power_Plant_B,64.04,25.5,17.48,37.24,34.7,22.45,Cloudy,Medium,20,0,85.98,0,3.6636155606407326,30-40 min,13-20 years
TRIP-07108,TRK-069,DRV-093,2026-06-10,Mine_A,Railway_Yard_B,136.03,32.45,28.58,59.78,31.68,30.98,Clear,Low,11,5,84.46,0,4.759622113365991,30-40 min,8-12 years
TRIP-09486,TRK-018,DRV-159,2026-06-10,Mine_A,Power_Plant_B,71.32,38.1,20.84,39.54,33.24,22.12,Rain,Medium,13,5,80.58,1,3.422264875239923,30-40 min,13-20 years
TRIP-03159,TRK-015,DRV-187,2026-06-10,Mine_D,Power_Plant_B,45.07,33.81,11.77,52.74,48.39,33.24,Cloudy,Low,9,2,79.06,0,3.829226847918437,40-50 min,8-12 years
TRIP-03234,TRK-007,DRV-053,2026-06-10,Mine_B,Power_Plant_A,144.95,33.39,32.84,47.89,48.09,24.79,Clear,Low,15,6,91.37,0,4.413824604141291,40-50 min,13-20 years
TRIP-03777,TRK-030,DRV-078,2026-06-10,Mine_A,Railway_Yard_B,35.06,37.17,13.03,45.3,41.64,26.38,Rain,Low,7,6,80.65,0,2.69071373752878,40-50 min,4-7 years
TRIP-00917,TRK-032,DRV-157,2026-06-10,Mine_A,Power_Plant_A,46.36,23.86,13.99,50.76,18.59,31.53,Clear,High,5,6,66.35,1,3.313795568263045,Under 30 min,4-7 years
TRIP-07971,TRK-031,DRV-117,2026-06-10,Mine_A,Railway_Yard_A,72.79,38.16,19.88,69.96,36.77,29.64,Clear,Low,15,2,73.07,0,3.661468812877264,30-40 min,13-20 years
TRIP-01551,TRK-062,DRV-170,2026-06-10,Mine_C,Power_Plant_A,34.29,36.96,9.44,44.61,40.81,25.82,Clear,Medium,17,3,89.34,1,3.632415254237288,40-50 min,13-20 years
TRIP-06090,TRK-093,DRV-079,2026-06-10,Mine_B,Power_Plant_A,34.85,38.99,13.95,47.22,34.34,24.73,Clear,High,11,3,65.68,0,2.4982078853046596,30-40 min,8-12 years
TRIP-05174,TRK-002,DRV-154,2026-06-10,Mine_B,Railway_Yard_A,69.09,21.65,12.32,41.26,35.43,26.38,Cloudy,Medium,1,2,65.13,0,5.607954545454546,30-40 min,1-3 years
TRIP-00153,TRK-079,DRV-071,2026-06-10,Mine_D,Railway_Yard_B,44.72,30.44,18.53,32.77,28.87,23.66,Rain,Medium,18,0,82.88,0,2.413383702104695,Under 30 min,13-20 years
TRIP-07883,TRK-069,DRV-052,2026-06-10,Mine_C,Power_Plant_A,101.77,29.76,24.38,22.22,38.5,26.25,Rain,High,10,2,82.87,0,4.174323215750615,30-40 min,8-12 years
TRIP-03388,TRK-066,DRV-117,2026-06-10,Mine_B,Power_Plant_B,132.09,22.57,23.24,54.13,48.38,23.21,Cloudy,Low,20,3,80.1,0,5.683734939759037,40-50 min,13-20 years
TRIP-09296,TRK-058,DRV-074,2026-06-10,Mine_C,Power_Plant_A,36.85,39.18,14.59,50.87,19.55,25.98,Clear,Medium,10,4,76.82,0,2.5257025359835503,Under 30 min,8-12 years
TRIP-03655,TRK-033,DRV-028,2026-06-10,Mine_D,Railway_Yard_A,28.79,34.07,13.97,42.6,35.48,28.21,Heavy_Rain,Low,1,0,83.05,0,2.0608446671438796,30-40 min,1-3 years
TRIP-02174,TRK-047,DRV-101,2026-06-10,Mine_C,Railway_Yard_A,88.49,27.86,19.3,49.13,27.06,27.77,Cloudy,Medium,16,6,86.43,0,4.584974093264249,Under 30 min,13-20 years
TRIP-09074,TRK-009,DRV-136,2026-06-10,Mine_D,Railway_Yard_A,102.48,24.79,21.35,41.37,22.49,26.29,Rain,Low,4,2,94.75,0,4.8,Under 30 min,4-7 years
TRIP-01454,TRK-070,DRV-170,2026-06-10,Mine_D,Railway_Yard_A,88.15,36.02,25.83,29.1,28.83,21.73,Rain,Medium,2,1,85.36,0,3.412698412698413,Under 30 min,1-3 years
TRIP-07817,TRK-064,DRV-017,2026-06-11,Mine_B,Railway_Yard_A,28.15,18.54,14.53,32.04,24.43,24.9,Clear,Medium,12,2,85.64,0,1.9373709566414314,Under 30 min,8-12 years
TRIP-09660,TRK-097,DRV-072,2026-06-11,Mine_B,Power_Plant_A,29.8,23.31,10.22,54.97,21.15,24.49,Clear,Medium,17,7,77.6,0,2.9158512720156553,Under 30 min,13-20 years
TRIP-08303,TRK-049,DRV-020,2026-06-11,Mine_A,Railway_Yard_B,134.7,34.21,33.49,33.57,42.67,29.33,Rain,Medium,12,5,73.6,1,4.022096148103911,40-50 min,8-12 years
TRIP-07394,TRK-032,DRV-109,2026-06-11,Mine_C,Railway_Yard_A,148.48,31.6,29.86,37.24,29.81,29.1,Rain,Medium,11,3,80.72,0,4.972538513060951,Under 30 min,8-12 years
TRIP-07349,TRK-058,DRV-135,2026-06-11,Mine_A,Power_Plant_A,141.04,31.69,27.56,42.49,15.0,23.05,Rain,Medium,3,4,81.51,0,5.117561683599419,Under 30 min,1-3 years
TRIP-09592,TRK-019,DRV-166,2026-06-11,Mine_B,Railway_Yard_B,80.52,22.38,18.18,46.08,48.89,25.29,Clear,Medium,16,4,72.16,1,4.429042904290429,40-50 min,13-20 years
TRIP-09448,TRK-082,DRV-043,2026-06-11,Mine_C,Railway_Yard_B,123.71,22.76,27.44,27.69,33.04,28.27,Heavy_Rain,High,1,1,77.83,1,4.50838192419825,30-40 min,1-3 years
TRIP-04024,TRK-053,DRV-068,2026-06-11,Mine_C,Railway_Yard_B,148.43,36.39,30.97,47.0,33.91,27.66,Cloudy,High,15,2,83.59,1,4.792702615434291,30-40 min,13-20 years
TRIP-09884,TRK-020,DRV-072,2026-06-11,Mine_D,Power_Plant_A,133.96,20.74,30.85,29.52,42.32,33.81,Heavy_Rain,High,9,2,94.65,1,4.342301458670989,40-50 min,8-12 years
TRIP-09377,TRK-052,DRV-163,2026-06-11,Mine_B,Power_Plant_A,133.19,17.1,23.4,47.69,36.12,17.99,Cloudy,Low,15,3,93.34,0,5.691880341880342,30-40 min,13-20 years
TRIP-08696,TRK-053,DRV-125,2026-06-11,Mine_D,Power_Plant_B,47.46,30.43,16.44,34.85,30.34,20.87,Clear,Medium,7,4,81.3,0,2.886861313868613,30-40 min,4-7 years
TRIP-05877,TRK-021,DRV-197,2026-06-11,Mine_B,Power_Plant_A,96.91,34.58,24.44,50.95,41.38,21.19,Cloudy,Low,19,5,74.39,0,3.965220949263502,40-50 min,13-20 years
TRIP-02459,TRK-055,DRV-093,2026-06-11,Mine_D,Railway_Yard_A,143.26,37.9,32.38,34.91,27.85,28.52,Clear,High,17,4,83.27,1,4.424336009882643,Under 30 min,13-20 years
