Trip_ID,Truck_ID,Driver_ID,Date,Mine,Destination,Distance_km,Coal_Weight_Ton,Fuel_Used_Liters,Average_Speed_kmh,Loading_Time_Min,Unloading_Time_Min,Weather,Traffic_Level,Driver_Experience_Years,Previous_Delays,Safety_Score,Delay
TRIP-05729,TRK-095,DRV-051,2026-08-21,Mine_C,Railway_Yard_A,29.25,15.69,10.09,49.38,48.99,24.31,Cloudy,Medium,11,5,69.98,1
TRIP-04928,TRK-002,DRV-164,2026-08-21,Mine_C,Railway_Yard_A,114.92,30.53,28.72,35.12,31.99,28.05,Clear,High,5,7,85.47,1
TRIP-02090,TRK-059,DRV-038,2026-08-21,Mine_C,Power_Plant_A,126.78,34.91,30.5,46.02,37.4,15.1,Cloudy,Medium,20,4,96.61,1
TRIP-09471,TRK-057,DRV-114,2026-08-21,Mine_B,Railway_Yard_B,44.86,37.96,14.46,48.26,40.87,26.97,Clear,Medium,18,5,78.39,0
TRIP-03742,TRK-028,DRV-016,2026-08-21,Mine_B,Railway_Yard_B,52.84,19.78,14.0,58.12,40.93,19.57,Clear,Low,20,2,89.0,0
TRIP-03323,TRK-059,DRV-199,2026-08-21,Mine_B,Railway_Yard_A,70.2,28.56,15.71,48.27,30.69,34.87,Cloudy,Medium,3,6,83.07,0
TRIP-04406,TRK-084,DRV-126,2026-08-21,Mine_C,Railway_Yard_B,64.75,37.13,15.54,40.59,35.81,31.18,Cloudy,Medium,9,0,96.29,0
TRIP-03951,TRK-071,DRV-095,2026-08-21,Mine_A,Railway_Yard_A,52.11,39.59,18.17,52.34,39.67,21.89,Clear,Low,19,2,73.49,0
TRIP-07781,TRK-013,DRV-111,2026-08-21,Mine_B,Power_Plant_B,30.41,19.18,13.81,50.49,26.92,28.7,Clear,Medium,11,3,77.32,0
TRIP-07596,TRK-082,DRV-043,2026-08-21,Mine_D,Power_Plant_A,31.52,25.37,11.63,62.71,37.3,22.82,Clear,Low,5,3,76.97,0
TRIP-06914,TRK-045,DRV-194,2026-08-21,Mine_B,Railway_Yard_A,123.35,29.32,30.7,20.0,24.32,27.15,Rain,Low,4,4,76.55,0
TRIP-03265,TRK-050,DRV-071,2026-08-21,Mine_A,Power_Plant_A,56.12,36.01,17.79,45.08,40.57,29.53,Cloudy,Low,18,2,77.86,0
TRIP-09709,TRK-023,DRV-154,2026-08-21,Mine_C,Power_Plant_A,134.25,21.82,27.29,60.02,28.51,29.61,Cloudy,Medium,15,4,94.11,0
TRIP-03469,TRK-036,DRV-154,2026-08-21,Mine_C,Railway_Yard_A,85.76,37.28,20.48,59.88,41.74,25.91,Clear,Low,17,7,90.02,1
TRIP-04197,TRK-046,DRV-173,2026-08-21,Mine_A,Power_Plant_B,67.01,39.86,24.03,29.99,35.32,31.26,Clear,High,13,6,88.22,1
TRIP-05531,TRK-010,DRV-098,2026-08-21,Mine_C,Railway_Yard_A,49.32,32.53,14.53,39.64,40.33,19.61,Cloudy,Low,13,1,88.38,0
TRIP-03543,TRK-051,DRV-010,2026-08-21,Mine_C,Railway_Yard_B,78.43,32.19,20.3,46.49,44.73,29.33,Clear,Medium,16,4,82.68,0
TRIP-08105,TRK-099,DRV-183,2026-08-21,Mine_D,Power_Plant_B,116.02,32.19,28.15,25.86,37.17,34.43,Clear,High,20,4,76.3,1
TRIP-05995,TRK-086,DRV-029,2026-08-21,Mine_C,Power_Plant_B,70.79,19.24,21.81,20.0,57.49,21.51,Heavy_Rain,Medium,11,2,75.22,0
TRIP-07438,TRK-090,DRV-165,2026-08-21,Mine_C,Railway_Yard_B,85.73,35.9,21.68,51.89,30.65,27.96,Clear,Medium,8,5,74.51,0
TRIP-00428,TRK-014,DRV-030,2026-08-21,Mine_B,Power_Plant_B,31.19,22.18,11.18,47.05,37.7,23.67,Clear,Medium,20,4,71.16,0
TRIP-01251,TRK-001,DRV-074,2026-08-21,Mine_C,Railway_Yard_A,58.29,30.39,18.7,58.63,23.52,25.33,Clear,Low,11,2,78.28,0
TRIP-04829,TRK-030,DRV-190,2026-08-21,Mine_B,Railway_Yard_A,43.84,26.14,13.82,49.58,49.25,30.24,Clear,Medium,13,4,89.96,1
TRIP-01756,TRK-037,DRV-054,2026-08-21,Mine_A,Railway_Yard_A,73.69,38.35,21.11,53.08,32.54,24.78,Clear,Low,19,3,89.93,0
TRIP-08653,TRK-095,DRV-062,2026-08-21,Mine_C,Railway_Yard_A,133.03,24.24,28.78,49.18,31.18,37.17,Clear,Medium,6,3,84.13,0
TRIP-04157,TRK-009,DRV-102,2026-08-22,Mine_D,Railway_Yard_A,142.19,18.85,25.93,56.61,44.86,20.58,Clear,Medium,16,5,86.38,1
TRIP-04037,TRK-100,DRV-173,2026-08-22,Mine_B,Power_Plant_A,33.46,29.43,10.31,63.07,52.82,19.58,Clear,Low,9,0,97.18,0
TRIP-02811,TRK-065,DRV-071,2026-08-22,Mine_C,Power_Plant_B,82.18,16.06,14.53,41.84,35.37,20.78,Cloudy,Medium,9,3,78.42,0
TRIP-04803,TRK-073,DRV-060,2026-08-22,Mine_B,Power_Plant_B,133.94,32.47,25.93,60.21,29.98,29.34,Cloudy,Medium,10,3,71.48,0
TRIP-09525,TRK-041,DRV-118,2026-08-22,Mine_D,Railway_Yard_B,41.79,27.36,17.59,28.55,32.79,23.89,Rain,Medium,20,4,76.2,0
TRIP-00010,TRK-075,DRV-188,2026-08-22,Mine_C,Railway_Yard_A,52.51,22.37,16.17,38.64,49.35,27.06,Rain,Low,15,8,79.34,0
TRIP-01487,TRK-064,DRV-061,2026-08-22,Mine_A,Power_Plant_A,146.14,28.9,31.05,58.63,38.15,24.84,Clear,Medium,5,1,76.37,0
TRIP-02454,TRK-018,DRV-199,2026-08-22,Mine_C,Power_Plant_A,124.79,36.92,29.77,57.15,20.56,26.15,Cloudy,Medium,5,2,87.35,0
TRIP-04188,TRK-057,DRV-176,2026-08-22,Mine_A,Railway_Yard_B,73.51,31.96,17.76,43.79,27.18,28.76,Clear,High,15,6,84.74,1
TRIP-06153,TRK-099,DRV-078,2026-08-22,Mine_C,Power_Plant_A,138.43,24.74,25.08,43.99,34.45,34.35,Cloudy,Medium,8,3,100.0,0
TRIP-05582,TRK-040,DRV-151,2026-08-22,Mine_A,Railway_Yard_A,138.96,33.33,29.65,53.45,31.79,26.15,Clear,Low,11,2,78.0,0
TRIP-06958,TRK-026,DRV-142,2026-08-22,Mine_D,Power_Plant_A,80.82,18.51,15.63,37.03,39.35,16.58,Heavy_Rain,Low,15,1,82.7,0
TRIP-02298,TRK-077,DRV-165,2026-08-22,Mine_A,Railway_Yard_B,62.72,28.61,18.63,31.84,32.22,26.72,Heavy_Rain,Low,19,4,88.02,1
TRIP-01317,TRK-071,DRV-024,2026-08-22,Mine_A,Power_Plant_B,78.18,25.23,20.47,41.58,38.63,24.57,Clear,Low,4,1,77.71,0
TRIP-02719,TRK-052,DRV-197,2026-08-22,Mine_C,Railway_Yard_B,66.7,25.2,17.27,48.15,42.65,15.14,Cloudy,Medium,11,1,74.7,0
TRIP-01757,TRK-060,DRV-161,2026-08-22,Mine_C,Railway_Yard_A,79.34,29.87,22.93,41.6,15.0,21.93,Rain,Medium,13,4,67.9,0
TRIP-02727,TRK-007,DRV-150,2026-08-22,Mine_C,Power_Plant_B,86.43,35.29,19.19,56.14,26.34,16.34,Clear,Medium,18,3,83.25,1
TRIP-07731,TRK-052,DRV-035,2026-08-22,Mine_C,Power_Plant_B,32.93,39.24,14.47,43.08,38.45,19.81,Clear,Low,7,3,100.0,0
TRIP-00351,TRK-098,DRV-046,2026-08-22,Mine_D,Power_Plant_B,32.42,24.86,11.45,42.42,37.73,25.36,Rain,Low,16,2,87.79,1
TRIP-01833,TRK-083,DRV-031,2026-08-22,Mine_C,Railway_Yard_B,110.19,38.39,26.9,51.03,25.66,25.12,Rain,Low,2,0,86.33,1
TRIP-00561,TRK-074,DRV-151,2026-08-22,Mine_D,Railway_Yard_A,60.12,24.9,16.91,46.98,38.61,29.43,Clear,Medium,8,2,83.93,1
TRIP-08524,TRK-017,DRV-074,2026-08-22,Mine_C,Railway_Yard_B,79.41,38.78,24.13,60.72,27.29,23.92,Clear,Low,7,6,73.42,1
TRIP-01472,TRK-006,DRV-061,2026-08-22,Mine_B,Railway_Yard_B,105.2,28.98,24.93,33.98,36.15,25.08,Clear,High,18,2,87.44,0
TRIP-02581,TRK-076,DRV-200,2026-08-22,Mine_D,Power_Plant_B,124.18,21.36,20.7,46.37,24.84,19.5,Clear,Low,17,4,73.69,0
TRIP-05562,TRK-044,DRV-053,2026-08-22,Mine_B,Power_Plant_B,90.05,23.65,20.44,55.25,26.25,22.38,Clear,Low,3,1,86.92,0
TRIP-00996,TRK-010,DRV-146,2026-08-22,Mine_D,Power_Plant_A,131.18,28.98,25.38,58.11,34.85,31.8,Cloudy,Low,3,2,90.06,1
TRIP-00202,TRK-062,DRV-136,2026-08-22,Mine_A,Railway_Yard_A,64.15,38.72,20.27,47.9,29.12,23.61,Clear,High,8,1,89.34,0
TRIP-02006,TRK-054,DRV-110,2026-08-22,Mine_A,Railway_Yard_B,141.3,23.38,28.51,39.84,38.03,23.81,Cloudy,High,1,0,76.3,1
TRIP-09005,TRK-041,DRV-038,2026-08-22,Mine_B,Railway_Yard_A,46.74,31.34,17.88,24.28,49.44,20.18,Rain,Medium,4,5,80.89,1
TRIP-04375,TRK-076,DRV-077,2026-08-22,Mine_A,Railway_Yard_B,26.46,37.04,11.02,37.79,36.92,26.78,Rain,Low,17,5,71.26,0
TRIP-08723,TRK-066,DRV-031,2026-08-22,Mine_D,Railway_Yard_B,21.14,30.34,9.04,46.58,34.83,24.46,Cloudy,Medium,12,2,88.07,0
TRIP-04736,TRK-054,DRV-013,2026-08-22,Mine_B,Power_Plant_A,53.45,30.88,13.8,45.85,21.9,26.39,Clear,Medium,12,1,92.61,0
TRIP-00711,TRK-063,DRV-110,2026-08-23,Mine_B,Railway_Yard_A,101.67,15.94,17.57,37.17,25.87,29.45,Rain,Low,7,2,87.59,0
TRIP-01620,TRK-082,DRV-010,2026-08-23,Mine_B,Railway_Yard_A,49.55,31.93,19.01,39.08,36.52,28.72,Heavy_Rain,Low,10,2,93.0,0
TRIP-03250,TRK-026,DRV-093,2026-08-23,Mine_A,Railway_Yard_A,147.13,18.38,27.85,56.02,34.94,26.75,Clear,High,13,2,76.2,1
TRIP-02408,TRK-013,DRV-111,2026-08-23,Mine_C,Railway_Yard_B,30.8,39.0,13.28,50.51,42.38,31.38,Clear,Medium,11,5,88.09,0
TRIP-04409,TRK-093,DRV-182,2026-08-23,Mine_C,Railway_Yard_A,23.55,37.09,11.77,52.12,47.3,29.56,Clear,Medium,15,2,76.81,0
TRIP-06812,TRK-042,DRV-083,2026-08-23,Mine_D,Railway_Yard_A,84.37,31.39,21.06,46.99,51.4,27.3,Rain,Low,7,5,73.96,0
TRIP-04057,TRK-082,DRV-132,2026-08-23,Mine_A,Railway_Yard_A,148.44,25.48,29.92,37.97,23.96,23.7,Rain,Medium,1,6,83.11,0
TRIP-05606,TRK-083,DRV-130,2026-08-23,Mine_A,Railway_Yard_A,55.95,35.98,17.14,37.46,29.12,17.78,Clear,High,18,3,75.79,0
TRIP-05924,TRK-059,DRV-094,2026-08-23,Mine_C,Railway_Yard_B,22.56,21.46,9.55,39.33,39.4,20.56,Rain,Low,20,2,74.92,0
TRIP-01700,TRK-041,DRV-159,2026-08-23,Mine_D,Power_Plant_A,97.77,25.95,23.77,37.59,18.43,15.2,Rain,Low,7,3,79.16,0
TRIP-04681,TRK-095,DRV-049,2026-08-23,Mine_D,Railway_Yard_A,26.7,18.48,7.07,36.5,20.96,35.98,Rain,Low,5,4,68.62,0
TRIP-06784,TRK-093,DRV-071,2026-08-23,Mine_C,Railway_Yard_B,139.36,39.32,32.99,30.53,48.47,16.47,Cloudy,High,13,4,91.61,1
TRIP-02988,TRK-070,DRV-137,2026-08-23,Mine_A,Railway_Yard_B,136.86,19.98,24.91,36.08,38.78,30.43,Rain,Medium,14,3,93.25,0
TRIP-02412,TRK-056,DRV-197,2026-08-23,Mine_B,Railway_Yard_B,104.59,24.62,23.12,35.22,40.5,29.46,Rain,Medium,6,3,73.68,0
TRIP-07844,TRK-037,DRV-120,2026-08-23,Mine_A,Railway_Yard_A,52.16,38.59,20.42,56.74,36.84,24.39,Rain,Low,3,5,82.3,0
TRIP-01722,TRK-013,DRV-120,2026-08-23,Mine_A,Power_Plant_B,86.09,22.63,15.93,44.97,36.8,24.15,Rain,Low,6,2,88.84,0
TRIP-04647,TRK-043,DRV-008,2026-08-23,Mine_A,Railway_Yard_A,53.73,35.07,14.91,42.13,24.05,10.64,Cloudy,Medium,1,4,90.13,0
TRIP-00613,TRK-084,DRV-087,2026-08-23,Mine_D,Railway_Yard_B,58.6,30.05,17.39,27.32,36.66,30.69,Heavy_Rain,Medium,2,3,83.73,0
TRIP-01286,TRK-091,DRV-169,2026-08-23,Mine_D,Power_Plant_A,48.34,28.25,12.69,47.64,38.94,19.71,Clear,Medium,19,2,77.91,0
TRIP-07867,TRK-010,DRV-024,2026-08-23,Mine_A,Railway_Yard_A,54.48,34.45,15.1,45.58,40.92,31.98,Clear,Low,7,6,71.25,1
TRIP-06537,TRK-029,DRV-016,2026-08-23,Mine_A,Power_Plant_A,121.34,28.68,28.55,59.83,45.83,26.88,Clear,Low,9,1,77.08,1
TRIP-04952,TRK-092,DRV-170,2026-08-23,Mine_D,Railway_Yard_A,56.36,34.6,17.97,33.28,26.55,32.89,Heavy_Rain,Low,20,4,66.85,0
TRIP-06020,TRK-063,DRV-188,2026-08-24,Mine_C,Power_Plant_B,20.5,36.12,13.09,37.49,24.69,25.34,Cloudy,Medium,13,4,95.72,1
TRIP-07126,TRK-011,DRV-195,2026-08-24,Mine_C,Railway_Yard_A,33.3,30.63,12.68,38.28,53.9,21.2,Heavy_Rain,Low,15,2,73.6,1
TRIP-06007,TRK-070,DRV-002,2026-08-24,Mine_C,Railway_Yard_A,98.27,18.6,20.64,50.8,32.44,26.92,Clear,Low,1,1,72.88,0
TRIP-00966,TRK-078,DRV-120,2026-08-24,Mine_C,Power_Plant_B,67.13,37.89,19.04,26.4,24.8,17.54,Rain,High,16,4,81.63,1
TRIP-09224,TRK-092,DRV-095,2026-08-24,Mine_B,Railway_Yard_B,68.0,37.57,20.56,33.25,27.64,32.29,Rain,High,3,1,83.25,1
TRIP-01177,TRK-057,DRV-009,2026-08-24,Mine_C,Power_Plant_A,94.12,25.86,20.0,51.99,52.76,24.1,Cloudy,Medium,5,2,89.13,1
TRIP-02032,TRK-075,DRV-040,2026-08-24,Mine_C,Railway_Yard_B,141.1,33.83,35.1,34.18,26.06,28.22,Clear,High,10,4,68.48,0
TRIP-03013,TRK-004,DRV-131,2026-08-24,Mine_D,Railway_Yard_A,31.21,18.06,9.43,46.84,36.33,21.7,Cloudy,High,15,2,71.4,0
TRIP-09397,TRK-019,DRV-056,2026-08-24,Mine_A,Railway_Yard_A,78.57,26.34,17.35,50.71,30.54,20.36,Cloudy,Low,4,6,82.23,1
TRIP-07651,TRK-041,DRV-096,2026-08-24,Mine_C,Power_Plant_B,90.14,26.0,20.53,36.39,36.6,27.98,Clear,High,15,4,70.82,0
TRIP-08916,TRK-069,DRV-040,2026-08-24,Mine_C,Power_Plant_A,128.18,33.73,32.35,31.98,18.35,24.63,Heavy_Rain,Medium,3,0,85.16,0
TRIP-00360,TRK-048,DRV-139,2026-08-24,Mine_B,Railway_Yard_A,45.88,26.33,11.87,55.0,37.4,23.03,Cloudy,Medium,7,4,91.98,0
TRIP-04382,TRK-082,DRV-010,2026-08-24,Mine_A,Railway_Yard_A,119.97,33.32,26.82,43.57,35.35,16.39,Clear,Low,5,7,76.83,0
TRIP-00257,TRK-080,DRV-133,2026-08-24,Mine_D,Power_Plant_B,115.57,35.4,27.03,42.24,34.28,19.96,Clear,Medium,19,2,76.01,1
TRIP-05151,TRK-045,DRV-050,2026-08-24,Mine_D,Railway_Yard_A,21.0,24.36,10.35,53.6,36.19,22.9,Clear,Medium,3,1,94.49,0
TRIP-08317,TRK-087,DRV-150,2026-08-24,Mine_D,Railway_Yard_A,135.18,33.17,27.75,46.93,38.14,19.37,Cloudy,Medium,3,4,86.23,0
TRIP-01292,TRK-024,DRV-031,2026-08-24,Mine_A,Railway_Yard_B,70.16,38.49,19.79,48.33,30.96,19.91,Clear,Medium,16,2,80.46,0
TRIP-05969,TRK-008,DRV-099,2026-08-24,Mine_B,Power_Plant_A,45.09,19.85,18.5,33.79,34.4,27.87,Rain,Low,16,2,75.21,0
TRIP-01499,TRK-011,DRV-119,2026-08-24,Mine_B,Power_Plant_B,73.79,19.09,14.25,37.37,42.62,23.18,Clear,High,13,3,86.89,1
TRIP-09192,TRK-069,DRV-195,2026-08-24,Mine_C,Power_Plant_A,131.16,35.68,27.85,52.35,31.28,23.38,Cloudy,Low,20,1,86.05,0
TRIP-03173,TRK-087,DRV-142,2026-08-24,Mine_B,Railway_Yard_A,119.2,18.86,24.69,34.53,31.05,37.19,Rain,Medium,6,2,95.54,1
TRIP-01233,TRK-043,DRV-019,2026-08-25,Mine_B,Railway_Yard_B,76.85,16.07,18.99,39.27,32.71,26.3,Cloudy,Low,14,3,70.4,0
TRIP-00603,TRK-037,DRV-001,2026-08-25,Mine_A,Railway_Yard_B,117.84,26.67,26.44,41.84,32.68,29.06,Cloudy,Medium,12,3,77.17,1
TRIP-06362,TRK-054,DRV-167,2026-08-25,Mine_D,Power_Plant_A,104.67,23.41,28.01,28.6,35.53,23.68,Rain,High,10,0,83.18,0
TRIP-01113,TRK-099,DRV-017,2026-08-25,Mine_D,Railway_Yard_A,144.22,18.37,28.9,56.49,28.59,17.21,Clear,Low,12,1,90.91,0
TRIP-08407,TRK-081,DRV-066,2026-08-25,Mine_D,Railway_Yard_A,66.03,39.89,17.9,43.18,48.47,19.15,Rain,Low,10,4,76.23,0
TRIP-07284,TRK-063,DRV-165,2026-08-25,Mine_C,Railway_Yard_A,29.9,25.36,9.91,35.42,43.34,29.14,Rain,Low,15,3,87.73,1
TRIP-06171,TRK-082,DRV-030,2026-08-25,Mine_B,Power_Plant_A,116.95,30.68,23.99,52.91,42.12,23.18,Clear,Low,14,8,100.0,0
TRIP-04390,TRK-043,DRV-180,2026-08-25,Mine_B,Railway_Yard_A,47.12,15.26,17.71,41.33,34.93,27.77,Heavy_Rain,Low,12,7,68.5,0
TRIP-09928,TRK-012,DRV-178,2026-08-25,Mine_C,Railway_Yard_A,58.89,16.17,15.27,58.71,31.8,18.94,Clear,Medium,14,3,87.18,1
TRIP-09096,TRK-035,DRV-134,2026-08-25,Mine_C,Railway_Yard_B,35.16,38.82,16.94,58.33,46.26,13.92,Clear,Low,7,2,87.32,0
TRIP-03917,TRK-067,DRV-185,2026-08-25,Mine_B,Railway_Yard_B,127.53,34.29,28.62,20.0,27.54,33.08,Cloudy,High,20,3,88.37,1
TRIP-02832,TRK-015,DRV-035,2026-08-25,Mine_D,Power_Plant_B,132.89,32.67,25.24,61.87,43.27,23.38,Clear,Low,1,3,84.51,0
TRIP-05507,TRK-058,DRV-084,2026-08-25,Mine_B,Railway_Yard_A,77.04,39.18,20.33,40.03,26.01,27.48,Cloudy,Medium,17,1,85.85,0
TRIP-08676,TRK-053,DRV-055,2026-08-25,Mine_C,Power_Plant_A,31.95,33.73,17.07,47.28,24.55,27.07,Cloudy,Low,2,3,81.58,0
TRIP-01970,TRK-060,DRV-049,2026-08-25,Mine_C,Power_Plant_A,55.01,22.93,15.22,45.41,46.58,21.77,Rain,Low,13,2,72.05,1
TRIP-07853,TRK-072,DRV-005,2026-08-25,Mine_D,Power_Plant_A,82.62,38.54,23.35,30.38,18.85,31.36,Rain,Medium,4,2,83.65,0
TRIP-08982,TRK-029,DRV-075,2026-08-25,Mine_A,Power_Plant_A,141.02,33.76,31.14,37.41,48.23,27.09,Cloudy,High,11,4,81.03,0
TRIP-07137,TRK-071,DRV-153,2026-08-25,Mine_A,Power_Plant_B,26.46,32.83,13.93,33.4,36.49,27.61,Clear,Medium,2,2,88.28,0
TRIP-01856,TRK-022,DRV-092,2026-08-25,Mine_B,Power_Plant_A,139.0,16.92,24.3,44.16,31.82,14.2,Cloudy,Medium,4,4,79.31,0
TRIP-04583,TRK-059,DRV-027,2026-08-25,Mine_A,Railway_Yard_A,67.06,32.4,16.82,43.04,28.79,24.23,Cloudy,High,15,4,88.0,1
TRIP-09904,TRK-078,DRV-047,2026-08-25,Mine_C,Power_Plant_B,58.59,27.31,15.5,40.34,42.22,23.93,Cloudy,Low,7,1,84.6,0
TRIP-01536,TRK-051,DRV-145,2026-08-25,Mine_B,Railway_Yard_A,33.1,23.88,9.92,33.38,49.89,30.87,Rain,Medium,12,3,90.07,1
TRIP-05071,TRK-001,DRV-142,2026-08-25,Mine_B,Railway_Yard_B,65.62,36.64,16.37,48.88,39.07,29.26,Rain,Low,9,4,77.13,0
TRIP-08543,TRK-024,DRV-121,2026-08-25,Mine_C,Railway_Yard_B,107.57,22.82,26.76,20.0,34.32,24.75,Heavy_Rain,High,9,4,71.5,1
TRIP-08454,TRK-072,DRV-064,2026-08-25,Mine_D,Railway_Yard_B,75.62,25.82,21.71,21.7,40.43,19.94,Heavy_Rain,Medium,10,2,88.57,0
TRIP-03006,TRK-004,DRV-154,2026-08-25,Mine_C,Power_Plant_A,105.0,39.33,24.89,42.64,34.41,27.95,Rain,Low,1,8,89.9,0
TRIP-07719,TRK-017,DRV-192,2026-08-25,Mine_C,Railway_Yard_B,81.07,31.14,24.68,35.32,35.62,26.2,Heavy_Rain,Medium,18,2,81.58,1
TRIP-07276,TRK-005,DRV-189,2026-08-26,Mine_B,Power_Plant_A,132.05,21.18,28.21,51.15,31.21,23.45,Clear,Low,18,1,85.93,0
TRIP-08759,TRK-003,DRV-119,2026-08-26,Mine_C,Power_Plant_B,22.25,31.78,10.81,62.01,36.51,21.08,Clear,Low,19,3,77.95,0
TRIP-07413,TRK-039,DRV-065,2026-08-26,Mine_A,Power_Plant_B,132.73,26.17,30.27,30.37,20.44,24.98,Clear,High,6,5,87.99,0
TRIP-03236,TRK-020,DRV-155,2026-08-26,Mine_B,Railway_Yard_A,41.78,26.45,9.06,41.07,42.02,31.23,Clear,Medium,6,4,81.49,0
TRIP-01870,TRK-099,DRV-172,2026-08-26,Mine_A,Railway_Yard_A,130.47,31.61,28.9,40.08,29.6,33.4,Clear,Low,3,3,91.86,1
TRIP-01385,TRK-032,DRV-069,2026-08-26,Mine_B,Power_Plant_B,54.21,33.92,20.06,38.91,20.52,17.78,Heavy_Rain,Low,10,1,89.26,0
TRIP-08750,TRK-061,DRV-139,2026-08-26,Mine_D,Power_Plant_A,26.91,24.78,12.36,34.69,42.08,21.24,Rain,Low,9,3,78.35,0
TRIP-04133,TRK-021,DRV-018,2026-08-26,Mine_C,Power_Plant_A,49.88,28.67,14.05,37.51,44.18,23.25,Clear,Medium,17,3,80.08,0
TRIP-08039,TRK-076,DRV-184,2026-08-26,Mine_A,Power_Plant_B,115.05,35.74,29.05,42.67,37.94,23.44,Clear,Medium,13,1,64.83,0
TRIP-09387,TRK-032,DRV-097,2026-08-26,Mine_C,Power_Plant_B,56.98,20.95,13.91,41.31,37.5,20.55,Cloudy,High,16,2,92.13,0
TRIP-02364,TRK-087,DRV-097,2026-08-26,Mine_B,Power_Plant_A,35.64,17.04,12.68,44.87,25.62,21.0,Cloudy,High,14,5,79.79,1
TRIP-07274,TRK-099,DRV-052,2026-08-26,Mine_C,Power_Plant_B,137.33,31.95,29.24,46.33,39.8,31.58,Clear,Medium,10,4,83.39,0
TRIP-04475,TRK-017,DRV-091,2026-08-26,Mine_D,Power_Plant_A,132.43,34.83,28.73,54.25,38.41,26.06,Clear,Medium,6,3,86.83,1
TRIP-05595,TRK-090,DRV-156,2026-08-26,Mine_B,Power_Plant_A,147.0,24.22,34.03,20.0,33.56,29.5,Heavy_Rain,High,5,2,91.83,1
TRIP-00941,TRK-027,DRV-176,2026-08-26,Mine_C,Railway_Yard_A,118.2,33.99,27.47,61.81,24.81,30.54,Clear,Low,13,2,52.34,0
TRIP-01357,TRK-034,DRV-001,2026-08-26,Mine_A,Power_Plant_B,78.81,23.9,16.76,42.34,36.59,24.16,Cloudy,High,11,0,76.05,0
TRIP-01045,TRK-006,DRV-105,2026-08-26,Mine_A,Power_Plant_A,42.92,16.8,8.83,61.23,32.91,21.78,Clear,Low,4,3,76.37,0
TRIP-00497,TRK-069,DRV-045,2026-08-26,Mine_B,Railway_Yard_A,102.06,23.2,19.41,36.64,25.62,27.79,Rain,Low,19,6,77.64,1
TRIP-03726,TRK-028,DRV-116,2026-08-26,Mine_D,Railway_Yard_A,124.23,23.94,25.0,43.09,32.5,34.18,Clear,Medium,11,3,80.3,0
TRIP-05732,TRK-052,DRV-080,2026-08-26,Mine_A,Power_Plant_A,93.54,25.31,23.04,20.0,45.25,25.74,Heavy_Rain,High,5,8,96.25,1
TRIP-07315,TRK-034,DRV-053,2026-08-26,Mine_D,Railway_Yard_A,106.05,16.83,22.06,56.52,37.19,23.58,Clear,Medium,4,2,88.5,1
TRIP-02068,TRK-013,DRV-074,2026-08-26,Mine_B,Railway_Yard_B,77.79,28.95,20.85,53.78,41.07,32.54,Clear,Low,1,7,79.73,0
TRIP-03831,TRK-068,DRV-019,2026-08-26,Mine_D,Railway_Yard_B,93.38,25.13,17.87,62.77,37.66,19.68,Cloudy,Low,20,5,88.38,0
TRIP-08791,TRK-011,DRV-084,2026-08-26,Mine_A,Railway_Yard_A,147.42,26.68,27.68,53.08,33.32,23.35,Cloudy,Medium,5,0,89.54,0
TRIP-02095,TRK-061,DRV-179,2026-08-26,Mine_D,Power_Plant_B,48.21,25.39,12.89,56.81,22.09,29.68,Clear,Low,9,2,81.5,0
TRIP-08009,TRK-019,DRV-186,2026-08-27,Mine_D,Railway_Yard_B,47.27,24.24,11.34,37.84,41.13,24.9,Cloudy,High,3,4,75.14,1
TRIP-03237,TRK-026,DRV-175,2026-08-27,Mine_D,Railway_Yard_A,80.71,39.82,23.51,38.24,35.75,22.33,Cloudy,High,18,5,100.0,0
TRIP-02273,TRK-046,DRV-145,2026-08-27,Mine_A,Railway_Yard_B,67.46,37.13,17.57,41.59,36.59,24.01,Cloudy,High,6,2,88.0,0
TRIP-03125,TRK-007,DRV-077,2026-08-27,Mine_B,Railway_Yard_B,109.86,19.37,18.71,43.38,33.54,33.62,Rain,Low,16,2,77.93,0
TRIP-09255,TRK-013,DRV-017,2026-08-27,Mine_B,Railway_Yard_A,110.91,36.78,27.84,33.02,29.38,21.4,Clear,High,7,1,81.17,1
TRIP-04238,TRK-007,DRV-145,2026-08-27,Mine_A,Power_Plant_A,41.77,28.31,10.88,55.73,32.73,24.36,Clear,Medium,2,2,80.15,0
TRIP-08340,TRK-084,DRV-055,2026-08-27,Mine_B,Railway_Yard_A,104.35,34.76,25.81,62.39,33.76,29.34,Clear,Low,20,3,84.6,0
TRIP-04483,TRK-056,DRV-030,2026-08-27,Mine_B,Power_Plant_B,101.74,33.64,23.63,43.26,41.98,23.92,Cloudy,Low,1,1,78.05,0
TRIP-07046,TRK-024,DRV-074,2026-08-27,Mine_A,Railway_Yard_B,93.24,16.88,21.43,53.27,56.03,14.72,Cloudy,Medium,5,4,87.75,0
TRIP-05999,TRK-089,DRV-106,2026-08-27,Mine_B,Power_Plant_B,141.92,29.93,29.53,50.65,36.78,28.72,Cloudy,Low,13,4,88.73,1
TRIP-08630,TRK-011,DRV-196,2026-08-27,Mine_C,Railway_Yard_A,110.4,34.56,31.35,27.82,40.65,28.57,Heavy_Rain,Low,16,2,74.37,0
